reference_id,source_sheet,disease_name,microbe_name_raw,microbe_name_cn,microbe_key,genus_hint,taxon_level,abundance_change_raw,abundance_shift,microbe_role_raw,microbe_role_in_disease,disease_effect_on_microbe,desired_step1_effect,relation_confidence,mechanism_note,source_database,source_url,source_pmid_list,source_project_list,dominant_evidence_count,conflicting_evidence_count,dominant_pmid_count,conflicting_project_count,condition_comparator_list,node_label_list,condition1_id_list,condition2_id_list,source_branch_list
GMD_00788,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Paraprevotella clara,,paraprevotellaclara,Paraprevotella,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00789,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Paraprevotella xylaniphila,,paraprevotellaxylaniphila,Paraprevotella,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00790,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Pasteurellaceae,,pasteurellaceae,Pasteurellaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00791,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Pasteurellales,,pasteurellales,Pasteurellales,order,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00792,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Peptostreptococcaceae,,peptostreptococcaceae,Peptostreptococcaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00793,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Phascolarctobacterium,,phascolarctobacterium,Phascolarctobacterium,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00794,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Phascolarctobacterium faecium,,phascolarctobacteriumfaecium,Phascolarctobacterium,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00795,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Phascolarctobacterium sp. CAG:266,,phascolarctobacteriumspcag266,Phascolarctobacterium,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00796,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Phocaeicola coprocola,,phocaeicolacoprocola,Phocaeicola,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00797,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Phocaeicola coprophilus,,phocaeicolacoprophilus,Phocaeicola,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00798,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Phocaeicola dorei,,phocaeicoladorei,Phocaeicola,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00799,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Phocaeicola massiliensis,,phocaeicolamassiliensis,Phocaeicola,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00800,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Prevotella sp. CAG:279,,prevotellaspcag279,Prevotella,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00801,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Prevotella sp. CAG:617,,prevotellaspcag617,Prevotella,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00802,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Proteobacteria,,proteobacteria,Proteobacteria,phylum,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00803,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Rikenella,,rikenella,Rikenella,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00804,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Rikenella microfusus,,rikenellamicrofusus,Rikenella,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00805,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Rikenellaceae,,rikenellaceae,Rikenellaceae,family,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00806,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Roseburia hominis,,roseburiahominis,Roseburia,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00807,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Roseburia inulinivorans,,roseburiainulinivorans,Roseburia,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00808,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Roseburia sp. CAG:182,,roseburiaspcag182,Roseburia,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00809,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Roseburia sp. CAG:303,,roseburiaspcag303,Roseburia,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00810,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Roseburia sp. CAG:309,,roseburiaspcag309,Roseburia,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00811,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Roseburia sp. CAG:471,,roseburiaspcag471,Roseburia,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00812,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Ruminococcaceae bacterium D5,,ruminococcaceaebacteriumd5,Ruminococcaceae,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00813,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Ruminococcaceae unclassified,,ruminococcaceaeunclassified,Ruminococcaceae,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00814,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Ruminococcus,,ruminococcus,Ruminococcus,genus,increase; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=28222161; dominant_projects=PRJEB7949; comparators=Health; Unaffected blood relatives of children with Crohn’s disease; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28222161,PRJEB7949,2,0,1,0,Health;Unaffected blood relatives of children with Crohn’s disease,Inflammatory Bowel Diseases/Health;Unaffected blood relatives of children with Crohn’s disease/Unrelated to people with inflammatory bowel disease,*;D015212,*;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00815,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Ruminococcus bicirculans,,ruminococcusbicirculans,Ruminococcus,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
