nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,enzyme_id,enzyme_name,presence_call,evidence_scope,evidence_source,source_database,literature_citation,pmid,doi,genome_accession,strain_match_level,evidence_note,curation_status,matched_taxon_uri,matched_taxon_name,matched_query_name,annotation_match_modes,uniprot_accessions,uniprot_protein_names,ec_numbers,n_matching_proteins,n_reviewed_proteins
NT5005,Blautia hansenii,Blautia hansenii,Blautia hansenii (S1) DSMZ 20583,,,,,,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Blautia hansenii; 6 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1322,Blautia hansenii,Blautia hansenii,ec_prefix;name_keyword,C9L5D8;C9L5E1;C9L5W0;C9LC69;C9LCA4,D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase;Phosphoesterase;Phospholipase C,3.1.1.-;3.1.1.29;3.1.1.96;3.1.4.-;3.1.4.3,6,0
NT5005,Blautia hansenii,Blautia hansenii,Blautia hansenii (S1) DSMZ 20583,,,,,,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Blautia hansenii; 13 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1322,Blautia hansenii,Blautia hansenii,ec_prefix,C9L4X8;C9L5H0;C9L5I0;C9L6M7;C9L6W2;C9L791;C9L8Z5;C9LA85;C9LAL4;C9LAZ3;C9LBT9;C9LBV4;C9LCL1,Glutaminase;Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD;N-acetylmuramoyl-L-alanine amidase;Peptide deformylase;asparaginase,3.5.1.1;3.5.1.2;3.5.1.25;3.5.1.28;3.5.1.88,13,0
NT5005,Blautia hansenii,Blautia hansenii,Blautia hansenii (S1) DSMZ 20583,,,,,,ENZ009,beta_galactosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Blautia hansenii; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1322,Blautia hansenii,Blautia hansenii,exact_ec,C9L910;C9L9U6,Beta-galactosidase,3.2.1.23,2,0
NT5005,Blautia hansenii,Blautia hansenii,Blautia hansenii (S1) DSMZ 20583,,,,,,ENZ013,deacetylase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Blautia hansenii; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1322,Blautia hansenii,Blautia hansenii,name_keyword,C9L4M3,NAD-dependent protein deacetylase,2.3.1.286,1,0
NT5005,Blautia hansenii,Blautia hansenii,Blautia hansenii (S1) DSMZ 20583,,,,,,ENZ014,phosphatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Blautia hansenii; 21 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1322,Blautia hansenii,Blautia hansenii,ec_prefix;name_keyword,C9L3U7;C9L5D9;C9L5P0;C9L6H1;C9L6L9;C9L6Q8;C9L6T8;C9L6U5;C9L753;C9L7Z4;C9L8E5;C9L8V1;C9L9D0;C9L9X9;C9LAS3;C9LAT7;C9LB19;C9LB38;C9LBB9;C9LCH2;C9LCI6,"5'-deoxynucleotidase;Acid sugar phosphatase;Fructose-1,6-bisphosphatase class 3;Histidinol-phosphatase;Inositol-1-monophosphatase;NAD(+) diphosphatase;Undecaprenyl-diphosphatase;acylphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;dUTP diphosphatase;inorganic diphosphatase;protein-tyrosine-phosphatase",3.1.3.-;3.1.3.11;3.1.3.15;3.1.3.25;3.1.3.48;3.1.3.89;3.6.1.1;3.6.1.22;3.6.1.23;3.6.1.27;3.6.1.41;3.6.1.66;3.6.1.7;3.6.1.9,21,0
NT5005,Blautia hansenii,Blautia hansenii,Blautia hansenii (S1) DSMZ 20583,,,,,,ENZ015,mucin_glycosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Blautia hansenii; 5 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1322,Blautia hansenii,Blautia hansenii,name_keyword,C9L501;C9L8Y9;C9L910;C9L9A7;C9L9U6,Beta-galactosidase;alpha-L-fucosidase;alpha-galactosidase;exo-alpha-sialidase,3.2.1.18;3.2.1.22;3.2.1.23;3.2.1.51,5,0
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ002,sulfatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,ec_prefix,D1YHS2;D1YJX9;D1YKX6,,3.1.6.-,3,0
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 12 protein hit(s), 2 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,ec_prefix;name_keyword,A0A805ZLS7;A0A806A7N9;A0AB34NZB2;A0AB34P068;A0AB34P0I6;D1YJK4;D1YKD5;D1YL77;Q043X5;Q046E4,Cyclic-di-AMP phosphodiesterase;D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase,3.1.1.-;3.1.1.29;3.1.1.31;3.1.1.96;3.1.4.-,12,2
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 23 protein hit(s), 4 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,ec_prefix,A0A1V0FWZ3;A0A805YP87;A0A805Z5R7;A0A805ZH48;A0A805ZJI9;A0A805ZM33;A0AB34NZC5;A0AB34P0D0;A0AB34P0P5;A0AB34P128;A0AB34P1D5;A0AB34P1M0;D1YFQ1;D1YGL6;D1YI08;D1YJ92;D1YJL2;D1YK22;D1YKI9;D1YKR1;Q042S1,Conjugated bile acid hydrolase;Glutaminase;Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD;Peptide deformylase;asparaginase;choloylglycine hydrolase,3.5.1.-;3.5.1.1;3.5.1.2;3.5.1.24;3.5.1.25;3.5.1.74;3.5.1.88,23,4
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ007,beta_glucosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 6 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,exact_ec,A0A805YSW2;A0A805ZFN4;A0AB34NYS7;A0AB34NZU6;D1YK43;D1YK96,beta-glucosidase,3.2.1.21,6,0
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ009,beta_galactosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,name_keyword,A0A805ZG68;A0AB34P163;D1YGM4,6-phospho-beta-galactosidase,3.2.1.85,3,0
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ010,bile_salt_hydrolase,curated_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 6 protein hit(s), 1 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,exact_ec,A0A1V0FWZ3;A0A805Z5R7;A0AB34P0P5;A0AB34P128;D1YJ92;D1YKI9,Conjugated bile acid hydrolase;choloylglycine hydrolase,3.5.1.24,6,1
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ014,phosphatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 28 protein hit(s), 2 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,ec_prefix;name_keyword,A0A805YZJ8;A0A805YZK7;A0A805Z1G7;A0A806A4R8;A0A806A7Q5;A0A830TP19;A0AB34NXT8;A0AB34P083;A0AB34P1E0;A0AB34P1V5;A0AB34P214;A0AB34P2P2;A0AB34P2Q4;A0AB34P3E9;D1YGU8;D1YH30;D1YH34;D1YH44;D1YH74;D1YI29;D1YI40;D1YI41;D1YJM8;Q041W5;Q043J4,Acylphosphatase;Nucleoside triphosphate/diphosphate phosphatase;Probable manganese-dependent inorganic pyrophosphatase;Tyrosine-protein phosphatase;acylphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dUTP diphosphatase;protein-tyrosine-phosphatase,3.1.3.-;3.1.3.48;3.6.1.1;3.6.1.15;3.6.1.23;3.6.1.41;3.6.1.6;3.6.1.66;3.6.1.7,28,2
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ015,mucin_glycosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 8 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,name_keyword,A0A805ZG68;A0A830YL19;A0AB34NYD6;A0AB34P042;A0AB34P163;D1YFL8;D1YGM4;D1YL65,6-phospho-beta-galactosidase;Alpha-galactosidase;alpha-galactosidase;beta-N-acetylhexosaminidase,3.2.1.22;3.2.1.52;3.2.1.85,8,0
NT5007,Lactobacillus gasseri,Lactobacillus gasseri,Lactobacillus gasseri (S1) DSMZ 20243,,,,,,ENZ016,polysaccharide_lyase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus gasseri; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1596,Lactobacillus gasseri,Lactobacillus gasseri,ec_prefix,A0A805YV28;A0AB34P2Q8;D1YH49,Endolytic murein transglycosylase,4.2.2.29,3,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ002,sulfatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 5 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,ec_prefix,A6NP97;A6NQH7;A6NX20;A6P099;A6P2X1,,3.1.6.-,5,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 7 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,ec_prefix;name_keyword,A6NQ59;A6NSZ0;A6NYF6;A6P0K6;A6P226;A6P2Y6,Cyclic-di-AMP phosphodiesterase;D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase;Phosphoesterase,3.1.1.-;3.1.1.29;3.1.1.96;3.1.4.-,7,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 10 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,ec_prefix,A6NPI6;A6NPP7;A6NQ69;A6NR73;A6NUS6;A6NUV0;A6NZE4;A6NZI3;A6P0M7;A6P222,Glutaminase;Imidazole glycerol phosphate synthase subunit HisH;N-acetylglucosamine-6-phosphate deacetylase;N-acetylmuramoyl-L-alanine amidase;Peptide deformylase;asparaginase,3.5.1.1;3.5.1.2;3.5.1.25;3.5.1.28;3.5.1.88,10,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ008,alpha_rhamnosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,exact_ec,A6NPU3,alpha-L-rhamnosidase,3.2.1.40,1,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ009,beta_galactosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,exact_ec,A6P0T9,Beta-galactosidase,3.2.1.23,1,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ013,deacetylase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,name_keyword,A6NZE4;A6P1S7,N-acetylglucosamine-6-phosphate deacetylase;NAD-dependent protein deacetylase,2.3.1.286;3.5.1.25,2,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ014,phosphatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 21 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,ec_prefix;name_keyword,A6NPD7;A6NPR7;A6NR52;A6NRK9;A6NRZ4;A6NSG1;A6NSL2;A6NTN7;A6NTR5;A6NVJ1;A6NVX9;A6NX41;A6NYE4;A6NZF6;A6P0A0;A6P0M3;A6P128;A6P1L6;A6P1Y8;A6P2B2;A6P2T3,"5'-deoxynucleotidase;8-oxo-dGTP diphosphatase;Acylphosphatase;Fructose-1,6-bisphosphatase class 3;Histidinol-phosphatase;Inorganic pyrophosphatase;Inositol-1-monophosphatase;Phosphoribosyl-ATP pyrophosphatase;Undecaprenyl-diphosphatase;dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;phosphoserine phosphatase;protein-tyrosine-phosphatase",3.1.3.-;3.1.3.11;3.1.3.15;3.1.3.25;3.1.3.3;3.1.3.48;3.1.3.89;3.6.1.1;3.6.1.27;3.6.1.31;3.6.1.55;3.6.1.66;3.6.1.7;3.6.1.9,21,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ015,mucin_glycosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,name_keyword,A6NU14;A6P0T9,Beta-galactosidase;beta-N-acetylhexosaminidase,3.2.1.23;3.2.1.52,2,0
NT5008,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus (S2) DSMZ 23940,,,,,,ENZ016,polysaccharide_lyase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Pseudoflavonifractor capillosus; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/106588,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,ec_prefix,A6NRN7,Endolytic murein transglycosylase,4.2.2.29,1,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ001,beta_glucuronidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 4 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,exact_ec,A8S904;D4K1V0;D4KCV8;E2ZJR0,Beta-glucuronidase,3.2.1.31,4,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ002,sulfatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,ec_prefix,A8SFH7;E2ZH96;E2ZHU8,,3.1.6.-,3,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 30 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,ec_prefix;name_keyword,A8S672;A8S752;A8S8G8;A8S946;A8SAW8;A8SDZ8;A8SGE9;D4JXB4;D4JXC5;D4JYH5;D4K1Y4;D4K3E9;D4K4W3;D4K5M3;D4K8A5;D4K9D4;D4KAB9;D4KBZ4;D4KCZ5;E2ZEX1;E2ZF17;E2ZF61;E2ZGX0;E2ZH17;E2ZMI3;E2ZNB0,Cyclic-di-AMP phosphodiesterase;D-aminoacyl-tRNA deacylase;Pectinesterase;Peptidyl-tRNA hydrolase;Phosphoesterase;peptidyl-tRNA hydrolase,3.1.1.-;3.1.1.1;3.1.1.11;3.1.1.29;3.1.1.96;3.1.4.-,30,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 20 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,ec_prefix,A8S7M7;A8S9H3;A8S9L8;A8SET0;A8SF92;A8SFF7;D4JYB5;D4K236;D4K2H3;D4K3Z3;D4K690;D4K7G1;D4K821;D4K933;D4KAY5;D4KB79;E2ZH74;E2ZIS9;E2ZJ60;E2ZK78,Imidazole glycerol phosphate synthase subunit HisH;N-acetylglucosamine-6-phosphate deacetylase;Peptide deformylase;asparaginase,3.5.1.1;3.5.1.18;3.5.1.2;3.5.1.25;3.5.1.28;3.5.1.88,20,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ007,beta_glucosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 7 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,exact_ec,A8S928;D4JXX8;D4JXX9;D4K1K7;D4K901;D4KAE7;D4KCX2,beta-glucosidase,3.2.1.21,7,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ008,alpha_rhamnosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,exact_ec,A8S922;D4KCW7,alpha-L-rhamnosidase,3.2.1.40,2,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ009,beta_galactosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 13 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,exact_ec,A8S909;A8SGG8;D4JYR7;D4K0M6;D4K1V3;D4K3H3;D4K506;D4K5K8;D4KA85;D4KCJ2;D4KCX0;E2ZI62;E2ZJQ6,Beta-galactosidase,3.2.1.23,13,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ013,deacetylase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 5 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,name_keyword,A8S7W9;D4JYE4;D4KBL8;E2ZGS7;E2ZJ60,N-acetylglucosamine-6-phosphate deacetylase;NAD-dependent protein deacetylase,2.3.1.286;3.5.1.25,5,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ014,phosphatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 73 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,ec_prefix;name_keyword,A8S8T6;A8S8U5;A8S9M3;A8SAL0;A8SAV5;A8SBZ1;A8SC07;A8SC08;A8SDB5;A8SEG6;A8SEH4;A8SEI0;A8SEW9;A8SFF2;A8SG80;D4JYG7;D4JYZ3;D4JZ36;D4JZH5;D4JZH9;D4JZJ3;D4K0C1;D4K0G3;D4K0H5;D4K2B0;D4K2C7;D4K2D5;D4K316;D4K319;D4K374;D4K3E7;D4K3G9;D4K3Z6;D4K4S3;D4K5Z3;D4K694;D4K6L2;D4K795;D4K7I6;D4K7I9;D4K7Y7;D4K8B6;D4K8R9;D4K8S9;D4K8T4;D4K9M2;D4KAI4;D4KAM9;D4KAQ2;D4KAY1;D4KB84;D4KBS4;D4KBY4;D4KCG2;D4KCQ3;D4KCY0;E2ZEJ1;E2ZEP8;E2ZET5;E2ZET6;E2ZFY4;E2ZGV8;E2ZH78;E2ZHF1;E2ZK74;E2ZKQ1;E2ZKY8;E2ZKZ6;E2ZKZ9;E2ZMN1;E2ZNA8;E2ZNC2;E2ZNC4,"8-oxo-dGTP diphosphatase;Acylphosphatase;Fructose-1,6-bisphosphatase class 3;Histidinol-phosphatase;NAD(+) diphosphatase;Undecaprenyl-diphosphatase;acylphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;dUTP diphosphatase;inorganic diphosphatase;protein-tyrosine-phosphatase",3.1.3.-;3.1.3.1;3.1.3.11;3.1.3.15;3.1.3.16;3.1.3.18;3.1.3.48;3.1.3.5;3.1.3.73;3.6.1.1;3.6.1.22;3.6.1.23;3.6.1.27;3.6.1.41;3.6.1.55;3.6.1.66;3.6.1.7;3.6.1.9,73,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ015,mucin_glycosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 8 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,name_keyword,A8S909;A8SGG8;D4JYR7;D4K1V3;D4K5K8;D4KAV5;E2ZI62;E2ZJQ6,Alpha-galactosidase;Beta-galactosidase,3.2.1.22;3.2.1.23,8,0
NT5010,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii (S2) DSM No.: 17677,,,,,,ENZ016,polysaccharide_lyase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Faecalibacterium prausnitzii; 4 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,ec_prefix,A8SFI8;D4K3S4;D4K673;E2ZI38,Endolytic murein transglycosylase,4.2.2.29,4,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ001,beta_glucuronidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,exact_ec,C7G6W9;D4KZC9,Beta-glucuronidase,3.2.1.31,2,0
